"MB_CODE_2011","LGA_CODE_2011","LGA_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","AREA_ALBERS_SQKM"
"60003270000","60410","Brighton (M)","6","Tasmania",0.0417208
"60003280000","60410","Brighton (M)","6","Tasmania",0.0534858
"60003290000","60410","Brighton (M)","6","Tasmania",0.0667618
"60003300000","60410","Brighton (M)","6","Tasmania",0.123762
"60003310000","60410","Brighton (M)","6","Tasmania",0.227007
"60003320000","60410","Brighton (M)","6","Tasmania",0.0470338
"60003330000","60410","Brighton (M)","6","Tasmania",0.0718229
"60003340000","60410","Brighton (M)","6","Tasmania",0.165193
"60003350000","60410","Brighton (M)","6","Tasmania",0.0305935
"60003360000","60410","Brighton (M)","6","Tasmania",3.94904
"60003370000","60410","Brighton (M)","6","Tasmania",1.65343
"60003380000","60410","Brighton (M)","6","Tasmania",0.988083
"60003390000","60410","Brighton (M)","6","Tasmania",1.11077
"60003400000","60410","Brighton (M)","6","Tasmania",0.846436
"60003411000","60410","Brighton (M)","6","Tasmania",0.0341855
"60003412000","60410","Brighton (M)","6","Tasmania",0.0203122
"60003420000","60410","Brighton (M)","6","Tasmania",0.0676953
"60003430000","60410","Brighton (M)","6","Tasmania",0.113501
"60003440000","60410","Brighton (M)","6","Tasmania",0.0436445
"60003450000","60410","Brighton (M)","6","Tasmania",0.32224
"60003460000","60410","Brighton (M)","6","Tasmania",0.507797
"60003470000","60410","Brighton (M)","6","Tasmania",9.35222
"60003480000","60410","Brighton (M)","6","Tasmania",1.80436
"60003491000","60410","Brighton (M)","6","Tasmania",8.47838
"60003492000","60410","Brighton (M)","6","Tasmania",4.17064
"60003500000","60410","Brighton (M)","6","Tasmania",0.0580477
"60003510000","60410","Brighton (M)","6","Tasmania",0.0625861
"60003521000","60410","Brighton (M)","6","Tasmania",0.452306
"60003522000","60410","Brighton (M)","6","Tasmania",0.317206
"60003530000","60410","Brighton (M)","6","Tasmania",0.0445889
"60003540000","60410","Brighton (M)","6","Tasmania",0.0302034
"60003550000","60410","Brighton (M)","6","Tasmania",0.267417
"60003560000","60410","Brighton (M)","6","Tasmania",0.0808147
"60003570000","60410","Brighton (M)","6","Tasmania",0.836319
"60003580000","60410","Brighton (M)","6","Tasmania",0.069319
"60003591000","60410","Brighton (M)","6","Tasmania",0.0907215
"60003592000","60410","Brighton (M)","6","Tasmania",0.432305
"60003600000","60410","Brighton (M)","6","Tasmania",0.0803481
"60003610000","60410","Brighton (M)","6","Tasmania",0.0291918
"60003620000","60410","Brighton (M)","6","Tasmania",0.0373776
"60003630000","60410","Brighton (M)","6","Tasmania",0.0513292
"60003640000","60410","Brighton (M)","6","Tasmania",0.0366624
"60003651000","60410","Brighton (M)","6","Tasmania",1.02463
"60003652000","60410","Brighton (M)","6","Tasmania",0.181706
"60003653000","60410","Brighton (M)","6","Tasmania",0.233218
"60003660000","60410","Brighton (M)","6","Tasmania",0.551289
"60003670000","60410","Brighton (M)","6","Tasmania",5.82816
"60003680000","60410","Brighton (M)","6","Tasmania",0.670103
"60003690000","60410","Brighton (M)","6","Tasmania",5.39625
"60003701000","60410","Brighton (M)","6","Tasmania",9.16093
"60003702000","60410","Brighton (M)","6","Tasmania",0.165786
"60003710000","60410","Brighton (M)","6","Tasmania",5.90912
"60003720000","60410","Brighton (M)","6","Tasmania",5.46597
"60003730000","60410","Brighton (M)","6","Tasmania",18.5383
"60003740000","60410","Brighton (M)","6","Tasmania",16.4881
"60003750000","60410","Brighton (M)","6","Tasmania",22.2409
"60003760000","60410","Brighton (M)","6","Tasmania",7.79481
"60003771000","60410","Brighton (M)","6","Tasmania",4.48267
"60003772000","60410","Brighton (M)","6","Tasmania",0.480341
"60003780000","60410","Brighton (M)","6","Tasmania",1.67992
"60003790000","60410","Brighton (M)","6","Tasmania",0.0165531
"60003800000","60410","Brighton (M)","6","Tasmania",0.00642669
"60003810000","60410","Brighton (M)","6","Tasmania",0.00199766
"60003820000","60410","Brighton (M)","6","Tasmania",0.00718357
"60003830000","60410","Brighton (M)","6","Tasmania",0.0354254
"60003840000","60410","Brighton (M)","6","Tasmania",0.0136624
"60003850000","60410","Brighton (M)","6","Tasmania",0.00913654
"60003860000","60410","Brighton (M)","6","Tasmania",0.00581537
"60003870000","60410","Brighton (M)","6","Tasmania",0.00405263
"60003880000","60410","Brighton (M)","6","Tasmania",0.00273107
"60003900000","60410","Brighton (M)","6","Tasmania",0.00345712
